trial_id,subject,block,trial_in_block,condition,stimulus_category,rt_ms,accuracy,confidence,pupil_baseline_mm,pupil_peak_mm,theta_power_db,alpha_power_db,n170_uv,p300_uv
4070,S34,4,20,congruent,house,503.8,1,4.8,3.32,3.55,4.42,9.86,-0.61,7.79
4071,S34,4,21,congruent,house,486.7,1,4.4,2.74,2.97,3.2,11.68,-2.59,8.23
4072,S34,4,22,congruent,house,582.7,1,4.1,2.98,3.3,5.01,11.04,-2.04,9.15
4073,S34,4,23,incongruent,house,565.0,0,2.6,2.96,3.43,5.89,9.43,-0.69,5.66
4074,S34,4,24,congruent,face,530.9,1,3.3,3.03,3.24,4.02,11.23,-4.18,7.43
4075,S34,4,25,congruent,house,517.1,1,3.2,3.08,3.23,3.68,9.54,-1.57,9.61
4076,S34,4,26,congruent,face,518.2,1,4.4,3.55,3.84,4.18,9.21,-4.57,8.57
4077,S34,4,27,congruent,house,556.0,1,3.3,3.06,3.3,4.45,9.2,-1.46,8.06
4078,S34,4,28,congruent,face,458.6,1,4.0,3.0,3.37,4.39,7.97,-5.43,8.68
4079,S34,4,29,congruent,house,513.2,1,4.1,2.6,2.88,4.91,12.13,-1.61,10.5
4080,S34,4,30,incongruent,house,648.2,1,4.3,2.68,3.14,5.7,8.86,-4.24,8.62
4081,S35,1,1,incongruent,face,721.8,0,3.7,2.93,3.42,5.4,7.44,-2.53,5.46
4082,S35,1,2,congruent,house,585.5,1,3.8,3.42,3.72,5.83,11.13,-3.17,8.78
4083,S35,1,3,incongruent,house,655.7,0,3.3,3.12,3.65,5.75,9.16,-3.57,3.28
4084,S35,1,4,congruent,face,646.9,1,4.6,3.23,3.56,5.62,9.09,-3.88,4.06
4085,S35,1,5,congruent,face,652.4,1,4.0,3.16,3.58,4.81,10.1,-5.43,4.48
4086,S35,1,6,congruent,face,668.3,1,4.6,2.84,3.16,5.07,8.6,-4.8,3.15
4087,S35,1,7,congruent,house,640.1,1,5.0,2.9,3.22,4.23,11.32,-1.27,8.67
4088,S35,1,8,incongruent,house,673.5,1,4.0,2.71,3.21,5.93,8.43,-2.55,6.15
4089,S35,1,9,congruent,house,637.3,1,3.1,3.08,3.4,4.82,7.52,-4.22,7.51
4090,S35,1,10,congruent,face,624.8,1,3.5,3.12,3.48,5.28,8.08,-5.18,8.37
4091,S35,1,11,congruent,house,623.0,1,2.4,3.39,3.71,4.03,8.73,-2.96,6.65
4092,S35,1,12,congruent,house,591.7,1,3.7,2.96,3.3,5.36,9.96,-3.24,6.35
4093,S35,1,13,incongruent,house,716.9,1,5.0,3.22,3.76,5.56,9.63,-5.75,6.84
4094,S35,1,14,congruent,house,613.1,1,3.6,3.01,3.45,5.8,12.33,-2.6,6.49
4095,S35,1,15,incongruent,house,656.9,0,2.9,2.58,3.2,5.87,10.16,-4.27,4.47
4096,S35,1,16,congruent,house,636.3,1,4.7,3.12,3.43,6.43,9.68,-3.61,4.16
4097,S35,1,17,congruent,face,582.1,0,3.0,2.66,3.07,4.71,8.05,-3.34,8.11
4098,S35,1,18,incongruent,face,701.6,1,4.1,2.97,3.49,6.36,9.09,-6.23,2.4
4099,S35,1,19,incongruent,face,654.4,1,4.1,3.09,3.62,6.5,6.59,-3.97,5.86
4100,S35,1,20,incongruent,face,712.4,1,4.1,2.5,3.1,5.86,9.08,-7.69,4.66
4101,S35,1,21,congruent,face,583.7,1,4.8,3.16,3.61,4.24,8.48,-3.38,5.48
4102,S35,1,22,congruent,house,630.9,1,5.0,3.29,3.61,4.2,10.41,-1.51,7.21
4103,S35,1,23,incongruent,face,671.4,1,3.8,3.35,3.92,5.87,9.21,-5.69,4.7
4104,S35,1,24,incongruent,face,705.7,1,4.2,3.06,3.64,4.86,9.14,-5.37,4.05
4105,S35,1,25,incongruent,house,662.5,0,2.2,3.0,3.68,5.97,8.3,-2.84,7.6
4106,S35,1,26,incongruent,face,706.5,1,3.9,3.0,3.58,5.33,9.65,-3.24,6.26
4107,S35,1,27,congruent,face,623.3,1,3.6,3.04,3.44,4.46,7.75,-5.26,9.17
4108,S35,1,28,incongruent,house,657.3,1,3.9,3.67,4.22,6.1,10.2,-1.21,4.79
4109,S35,1,29,congruent,house,629.1,1,4.7,3.02,3.51,5.83,10.05,-3.67,8.2
4110,S35,1,30,incongruent,house,733.8,1,5.0,2.75,3.23,6.01,9.92,-3.33,4.94
4111,S35,2,1,incongruent,house,684.6,1,3.1,3.16,3.76,5.81,8.09,-0.91,2.46
4112,S35,2,2,congruent,house,655.2,1,3.5,3.06,3.45,4.84,7.85,-0.99,7.71
4113,S35,2,3,incongruent,house,776.2,1,3.4,3.31,3.88,4.99,10.51,-2.41,4.14
4114,S35,2,4,incongruent,face,703.7,1,4.4,3.26,3.86,5.78,8.28,-4.06,7.07
4115,S35,2,5,incongruent,face,690.9,1,4.6,3.14,3.76,5.32,8.99,-2.42,6.31
4116,S35,2,6,congruent,house,641.6,0,3.7,2.64,3.02,5.62,10.68,-4.8,4.92
4117,S35,2,7,incongruent,face,711.5,1,4.6,3.21,3.73,6.08,7.82,-3.66,4.21
4118,S35,2,8,congruent,house,666.2,1,4.5,3.49,3.76,5.57,11.3,-2.91,7.92
4119,S35,2,9,incongruent,face,565.1,1,3.3,3.12,3.59,6.75,8.33,-4.84,6.97
4120,S35,2,10,incongruent,face,673.4,1,3.3,3.42,3.98,5.82,9.19,-6.25,4.95
4121,S35,2,11,incongruent,house,634.3,1,5.0,2.67,3.2,6.05,10.25,-4.86,5.87
4122,S35,2,12,incongruent,face,675.7,1,3.9,3.21,3.73,5.87,9.26,-3.41,4.31
4123,S35,2,13,congruent,house,571.2,1,4.7,2.98,3.55,5.57,10.54,-1.19,7.88
4124,S35,2,14,congruent,face,569.8,1,5.0,2.95,3.17,4.15,11.51,-4.22,8.84
4125,S35,2,15,congruent,house,741.5,0,2.7,3.22,3.55,5.44,10.54,-2.21,5.94
4126,S35,2,16,congruent,house,608.0,1,4.3,2.9,3.14,4.1,10.47,-2.01,6.09
4127,S35,2,17,congruent,house,652.8,1,4.0,2.89,3.34,4.68,9.05,-1.81,8.83
4128,S35,2,18,congruent,face,588.2,1,4.4,3.15,3.48,5.69,8.07,-5.5,9.45
4129,S35,2,19,incongruent,house,762.4,1,3.5,3.26,3.9,5.94,8.3,-2.39,3.46
4130,S35,2,20,congruent,house,633.8,1,3.3,3.16,3.56,4.75,7.41,-2.6,9.34
4131,S35,2,21,incongruent,house,683.6,1,4.2,3.28,3.72,5.78,8.65,-2.33,2.68
4132,S35,2,22,incongruent,face,712.8,1,4.1,2.56,3.14,6.81,7.59,-4.73,6.53
4133,S35,2,23,incongruent,house,746.1,1,3.8,3.26,3.78,5.96,9.04,-3.14,5.06
4134,S35,2,24,congruent,house,612.8,1,4.1,3.24,3.58,6.07,11.48,-3.2,7.08
4135,S35,2,25,congruent,face,599.8,1,4.6,3.37,3.75,4.72,7.79,-4.16,8.52
4136,S35,2,26,incongruent,house,748.6,0,4.4,2.71,3.26,5.04,11.06,-3.25,6.81
4137,S35,2,27,congruent,house,640.5,1,4.3,3.33,3.68,5.52,11.25,-3.12,9.44
4138,S35,2,28,incongruent,face,669.0,0,3.6,3.25,3.79,3.28,7.44,-3.62,4.02
4139,S35,2,29,congruent,face,628.3,1,3.6,3.27,3.73,3.44,9.5,-5.77,6.93
4140,S35,2,30,congruent,face,739.6,1,4.8,3.35,3.7,4.98,9.4,-5.04,5.64
4141,S35,3,1,incongruent,face,665.9,1,4.2,3.21,3.73,5.16,9.11,-3.51,4.72
4142,S35,3,2,congruent,face,613.3,1,4.9,3.27,3.63,6.23,9.36,-2.89,8.51
4143,S35,3,3,congruent,face,638.7,1,4.7,2.9,3.24,6.07,10.15,-3.35,5.09
4144,S35,3,4,incongruent,house,715.4,1,3.2,3.29,3.91,5.5,10.15,-0.67,7.54
4145,S35,3,5,congruent,face,643.8,1,5.0,3.1,3.58,5.72,7.12,-3.24,6.97
4146,S35,3,6,congruent,face,637.5,1,3.5,3.07,3.4,5.46,9.04,-6.0,6.17
4147,S35,3,7,incongruent,face,741.5,1,3.4,2.78,3.3,4.77,8.31,-4.23,5.83
4148,S35,3,8,congruent,face,598.3,1,5.0,2.58,2.96,4.08,11.08,-3.48,7.9
4149,S35,3,9,congruent,face,650.3,0,3.0,3.25,3.5,5.32,9.52,-2.92,6.22
4150,S35,3,10,incongruent,house,715.8,1,3.9,3.12,3.46,6.17,9.3,-2.62,6.41
4151,S35,3,11,incongruent,house,739.3,0,1.6,3.11,3.65,6.33,8.79,-3.68,4.04
4152,S35,3,12,congruent,house,658.4,1,5.0,2.91,3.21,4.81,10.74,-4.1,7.44
4153,S35,3,13,congruent,face,584.3,1,5.0,3.03,3.41,4.48,9.68,-4.93,6.44
4154,S35,3,14,congruent,face,638.2,1,4.5,3.38,3.8,4.78,8.3,-5.19,6.53
4155,S35,3,15,congruent,house,700.1,1,5.0,2.9,3.19,4.95,10.5,-2.63,7.29
4156,S35,3,16,congruent,house,635.6,1,4.5,3.12,3.54,4.36,8.84,-2.27,4.51
4157,S35,3,17,congruent,face,701.7,1,5.0,3.05,3.39,5.51,9.75,-4.37,6.23
4158,S35,3,18,congruent,face,739.5,1,3.3,3.39,3.84,4.25,7.3,-3.03,5.33
4159,S35,3,19,incongruent,face,640.1,1,4.1,2.88,3.35,6.61,8.27,-3.69,5.39
4160,S35,3,20,congruent,house,679.0,1,5.0,2.62,2.73,5.35,9.28,-4.13,6.95
4161,S35,3,21,congruent,house,641.7,1,4.2,3.15,3.54,3.72,9.94,-2.46,6.27
4162,S35,3,22,incongruent,house,666.8,1,4.7,3.48,4.12,4.61,8.07,-2.04,7.22
4163,S35,3,23,incongruent,face,637.5,1,3.6,3.15,3.58,4.56,12.32,-4.23,8.39
4164,S35,3,24,incongruent,house,626.8,1,3.2,3.03,3.41,4.6,8.17,-3.25,5.45
4165,S35,3,25,incongruent,house,751.5,1,4.1,3.19,3.6,6.37,7.76,-1.15,6.48
4166,S35,3,26,incongruent,house,727.4,1,3.5,2.86,3.53,5.77,7.86,-2.18,5.88
4167,S35,3,27,congruent,face,666.5,1,4.3,3.12,3.42,5.24,8.64,-5.57,8.38
4168,S35,3,28,incongruent,house,615.0,1,2.9,3.0,3.44,5.19,11.87,-2.8,5.9
4169,S35,3,29,congruent,face,681.8,1,4.6,2.92,3.31,4.89,10.76,-4.84,9.65
4170,S35,3,30,incongruent,house,694.8,1,4.1,2.94,3.53,5.69,11.53,-3.13,5.23
4171,S35,4,1,incongruent,house,635.3,0,3.1,2.82,3.56,5.05,9.24,-1.02,4.87
4172,S35,4,2,incongruent,face,672.9,1,4.9,2.99,3.31,5.68,8.68,-4.1,5.14
4173,S35,4,3,congruent,house,724.8,1,4.6,2.84,3.18,4.2,11.55,-4.26,7.32
4174,S35,4,4,congruent,house,657.8,1,2.7,3.13,3.42,4.45,9.49,-3.75,5.08
4175,S35,4,5,congruent,house,622.6,1,4.1,3.7,3.98,5.18,10.26,-2.14,6.5
4176,S35,4,6,incongruent,face,719.2,1,3.1,3.12,3.61,5.1,7.85,-4.36,6.04
4177,S35,4,7,congruent,house,658.6,1,3.9,3.04,3.34,4.6,10.42,-1.16,6.59
4178,S35,4,8,congruent,face,677.0,1,4.8,2.74,3.15,4.57,9.79,-2.22,5.63
4179,S35,4,9,congruent,house,714.0,1,4.1,3.14,3.42,5.03,9.53,-1.38,7.92
4180,S35,4,10,congruent,house,632.7,1,3.4,2.83,3.15,5.14,11.24,-2.47,10.25
4181,S35,4,11,congruent,house,595.5,1,5.0,3.28,3.5,5.39,9.02,-2.25,4.76
4182,S35,4,12,congruent,house,629.5,0,3.3,3.09,3.43,5.42,12.28,-2.42,4.27
4183,S35,4,13,incongruent,face,734.6,1,4.5,3.09,3.69,6.13,7.38,-3.85,3.24
4184,S35,4,14,incongruent,face,675.7,0,3.1,3.17,3.81,5.72,8.83,-2.97,8.06
4185,S35,4,15,incongruent,house,679.6,1,4.0,2.66,3.28,6.27,10.58,-1.36,5.67
4186,S35,4,16,congruent,face,678.7,1,3.9,3.09,3.52,4.52,8.55,-4.73,7.46
4187,S35,4,17,congruent,face,630.3,0,2.0,3.13,3.51,4.92,8.84,-3.51,7.32
4188,S35,4,18,incongruent,house,717.1,1,3.4,2.99,3.5,6.58,8.75,-3.49,5.25
4189,S35,4,19,incongruent,face,671.3,1,3.5,3.01,3.75,5.97,9.32,-4.3,5.59
4190,S35,4,20,congruent,face,658.7,1,4.1,3.01,3.41,4.96,11.96,-3.25,5.86
4191,S35,4,21,congruent,house,596.7,1,3.4,3.02,3.35,5.0,9.75,-3.6,8.5
4192,S35,4,22,incongruent,house,675.9,1,3.1,2.71,3.33,6.36,8.5,-1.33,6.26
4193,S35,4,23,incongruent,house,728.2,1,3.9,3.07,3.47,5.14,11.36,-3.53,2.81
4194,S35,4,24,congruent,house,656.6,1,4.0,3.33,3.81,4.53,10.76,-1.58,5.99
4195,S35,4,25,congruent,face,577.5,1,3.3,2.93,3.34,5.63,9.52,-4.93,6.44
4196,S35,4,26,incongruent,house,738.3,0,2.4,2.73,3.21,5.62,7.84,-4.44,6.77
4197,S35,4,27,incongruent,face,759.0,0,3.6,3.23,3.86,6.32,8.19,-5.37,3.6
4198,S35,4,28,incongruent,house,650.9,1,4.0,3.45,3.86,5.72,7.7,-3.26,6.7
4199,S35,4,29,incongruent,face,694.7,1,3.7,3.42,3.91,6.04,8.37,-3.56,8.24
4200,S35,4,30,congruent,face,632.7,1,3.7,2.93,3.28,4.36,8.5,-7.47,8.74
4201,S36,1,1,incongruent,house,542.5,1,3.0,3.26,3.81,5.42,10.23,-2.26,5.32
4202,S36,1,2,congruent,face,557.4,1,4.7,3.06,3.32,4.77,9.83,-3.41,6.61
4203,S36,1,3,congruent,face,506.8,1,4.8,3.1,3.36,5.5,8.89,-4.77,5.17
4204,S36,1,4,congruent,house,475.6,1,3.9,3.16,3.35,3.92,8.08,-3.21,6.48
4205,S36,1,5,congruent,house,587.2,1,4.0,2.8,3.23,5.08,8.74,-2.33,5.72
4206,S36,1,6,congruent,house,518.9,1,4.8,3.11,3.37,2.24,11.87,-3.36,7.94
4207,S36,1,7,incongruent,face,570.8,1,4.9,3.1,3.64,5.01,9.25,-3.89,6.27
4208,S36,1,8,incongruent,face,530.4,1,3.2,2.99,3.53,5.59,8.97,-5.9,6.85
4209,S36,1,9,incongruent,face,632.0,1,3.9,3.33,3.73,5.36,6.2,-4.61,8.23
4210,S36,1,10,incongruent,face,610.3,0,3.8,3.01,3.54,6.87,8.57,-5.62,5.57
4211,S36,1,11,incongruent,house,547.5,1,4.2,3.55,4.05,4.52,13.84,-2.72,4.05
4212,S36,1,12,congruent,house,480.3,1,4.5,2.43,2.79,5.07,9.45,-1.78,6.27
4213,S36,1,13,congruent,house,517.4,1,4.0,3.43,3.81,4.8,9.57,-2.18,6.59
4214,S36,1,14,congruent,house,569.6,1,3.5,2.87,3.19,4.31,11.2,-1.38,10.18
4215,S36,1,15,congruent,face,491.5,1,4.1,3.07,3.5,3.56,9.39,-4.25,8.7
4216,S36,1,16,congruent,face,501.3,1,2.5,3.39,3.55,3.38,10.54,-4.63,7.38
4217,S36,1,17,congruent,face,490.0,1,3.3,3.18,3.53,5.48,7.54,-4.6,10.04
4218,S36,1,18,congruent,face,505.8,1,4.1,3.17,3.42,4.88,9.99,-5.41,7.11
4219,S36,1,19,congruent,face,526.9,1,3.6,3.44,3.72,5.52,11.13,-5.36,7.11
4220,S36,1,20,incongruent,face,583.9,1,4.2,2.96,3.54,4.99,9.49,-4.34,6.31
4221,S36,1,21,congruent,face,528.5,1,5.0,3.22,3.52,5.22,9.79,-1.84,7.8
4222,S36,1,22,incongruent,house,601.7,1,3.8,3.01,3.5,4.69,8.51,-2.68,8.14
4223,S36,1,23,incongruent,house,534.2,1,4.9,3.4,3.74,5.55,8.07,-1.93,6.85
4224,S36,1,24,congruent,house,494.6,1,3.7,3.18,3.44,4.68,8.77,-2.71,9.75
4225,S36,1,25,incongruent,face,587.9,1,5.0,3.19,3.65,5.78,9.73,-5.55,6.48
4226,S36,1,26,incongruent,face,644.3,1,4.6,3.02,3.5,4.98,8.03,-4.89,8.76
4227,S36,1,27,incongruent,house,562.4,0,3.2,2.78,3.28,5.2,8.54,-3.47,9.16
4228,S36,1,28,congruent,house,523.4,1,3.5,3.38,3.66,3.53,9.36,-3.8,7.91
4229,S36,1,29,incongruent,house,594.9,1,4.9,3.39,3.85,5.65,7.51,-2.0,6.97
4230,S36,1,30,congruent,face,501.0,1,3.9,3.46,3.76,3.45,10.17,-4.76,9.32
4231,S36,2,1,congruent,house,573.5,1,3.8,3.38,3.73,4.01,8.63,-3.53,8.82
4232,S36,2,2,incongruent,face,569.1,0,3.8,3.07,3.49,6.22,8.49,-4.55,5.72
4233,S36,2,3,congruent,face,500.0,1,4.1,2.99,3.19,4.64,8.73,-4.67,6.61
4234,S36,2,4,incongruent,house,523.2,1,3.7,3.28,3.77,5.37,10.22,-1.14,8.18
4235,S36,2,5,congruent,house,505.1,1,3.7,2.96,3.18,4.71,10.76,-3.91,7.08
4236,S36,2,6,incongruent,face,462.2,1,4.3,3.14,3.72,4.13,6.1,-5.42,3.43
4237,S36,2,7,congruent,house,540.1,1,4.4,3.0,3.24,4.81,8.16,-5.88,8.35
4238,S36,2,8,congruent,house,597.4,1,4.3,3.02,3.24,4.3,11.15,-2.24,9.11
4239,S36,2,9,incongruent,house,634.0,1,4.2,3.24,3.73,4.97,8.89,-3.61,6.03
4240,S36,2,10,incongruent,face,607.6,1,4.8,3.01,3.36,5.19,8.51,-3.62,7.12
4241,S36,2,11,congruent,house,490.9,1,4.4,3.62,3.83,4.0,9.49,-3.45,6.56
4242,S36,2,12,incongruent,house,626.1,1,3.5,3.05,3.42,5.99,10.97,-4.3,6.72
4243,S36,2,13,congruent,face,511.0,1,4.9,3.06,3.3,4.58,8.36,-4.48,5.23
4244,S36,2,14,congruent,house,483.1,1,2.9,2.98,3.21,4.46,10.74,-0.99,8.4
4245,S36,2,15,incongruent,face,632.8,1,3.4,2.74,3.15,5.56,10.38,-3.41,6.94
4246,S36,2,16,incongruent,house,599.4,1,5.0,3.09,3.57,5.01,9.34,-2.96,4.73
4247,S36,2,17,congruent,face,513.1,1,4.7,3.06,3.36,4.35,8.74,-3.78,8.52
4248,S36,2,18,congruent,house,526.6,1,4.9,2.92,3.14,4.13,7.91,-2.92,8.67
4249,S36,2,19,congruent,face,572.2,1,2.7,3.46,3.72,5.67,8.68,-4.44,7.93
4250,S36,2,20,congruent,house,453.9,1,4.1,3.84,3.98,3.34,10.69,-4.12,5.55
4251,S36,2,21,incongruent,house,533.6,1,4.0,3.12,3.54,5.11,8.13,-3.5,4.87
4252,S36,2,22,congruent,house,509.0,1,4.3,2.9,3.18,4.31,11.79,-3.08,8.94
4253,S36,2,23,incongruent,face,578.2,1,3.3,2.8,3.31,7.15,7.63,-4.08,6.83
4254,S36,2,24,incongruent,house,645.1,1,3.7,3.53,3.94,4.62,9.03,-1.83,6.25
4255,S36,2,25,incongruent,face,630.7,1,5.0,2.89,3.32,5.3,7.58,-5.31,6.93
4256,S36,2,26,congruent,face,519.9,1,3.3,3.0,3.19,4.6,9.99,-2.96,6.15
4257,S36,2,27,incongruent,house,536.7,1,3.1,3.26,3.65,5.63,8.94,-0.9,7.5
4258,S36,2,28,incongruent,house,568.2,1,3.4,3.4,3.83,5.87,8.96,-3.22,5.44
4259,S36,2,29,congruent,face,653.4,1,3.5,2.7,3.08,4.36,10.39,-1.98,8.74
4260,S36,2,30,incongruent,house,637.0,0,2.0,3.43,3.88,6.38,9.81,-1.51,6.09
4261,S36,3,1,congruent,face,558.8,0,2.8,2.55,2.81,3.62,10.02,-3.97,7.82
4262,S36,3,2,incongruent,face,580.6,1,4.3,2.95,3.48,4.66,9.11,-3.08,4.96
4263,S36,3,3,congruent,face,596.6,1,3.3,3.19,3.25,3.83,11.1,-5.26,7.43
4264,S36,3,4,congruent,house,540.1,1,4.5,3.46,3.66,4.16,9.87,-2.0,7.85
4265,S36,3,5,congruent,face,463.8,1,3.7,3.01,3.29,6.14,8.8,-2.91,9.64
4266,S36,3,6,incongruent,face,531.7,1,3.8,3.6,4.09,5.15,10.74,-4.65,7.17
4267,S36,3,7,incongruent,face,565.0,1,3.7,3.38,3.81,6.24,9.86,-3.75,6.27
4268,S36,3,8,incongruent,face,595.5,1,3.5,3.14,3.61,5.8,10.46,-3.71,3.48
4269,S36,3,9,congruent,house,531.8,1,3.8,3.34,3.59,4.91,10.51,-2.65,8.48
4270,S36,3,10,incongruent,house,639.3,1,4.8,2.91,3.29,5.34,10.1,-2.17,5.35
4271,S36,3,11,congruent,face,545.1,1,3.9,2.97,3.26,4.56,8.14,-3.7,9.42
4272,S36,3,12,congruent,house,541.0,1,4.2,3.07,3.36,5.16,9.87,-4.54,8.92
4273,S36,3,13,incongruent,face,517.0,1,3.6,2.95,3.36,4.47,11.18,-2.8,6.79
4274,S36,3,14,congruent,house,609.0,1,3.6,3.16,3.43,4.31,9.8,-2.79,8.1
4275,S36,3,15,incongruent,face,533.5,1,3.3,3.16,3.69,5.7,8.22,-4.02,8.71
4276,S36,3,16,incongruent,house,607.3,0,2.6,3.53,4.15,6.07,10.52,-4.43,4.55
4277,S36,3,17,congruent,face,543.0,1,4.0,3.25,3.52,4.12,11.69,-4.61,5.54
4278,S36,3,18,congruent,face,532.0,1,5.0,3.15,3.51,4.73,10.92,-4.63,6.31
4279,S36,3,19,congruent,house,562.6,1,4.4,2.7,2.94,4.01,10.6,-3.18,5.88
4280,S36,3,20,congruent,house,553.7,1,3.6,3.31,3.72,5.14,7.23,-2.46,7.6
4281,S36,3,21,incongruent,face,605.8,1,4.2,2.94,3.47,4.44,7.53,-4.62,4.26
4282,S36,3,22,incongruent,house,629.6,1,4.6,3.26,3.7,4.31,9.28,-4.81,5.66
4283,S36,3,23,incongruent,face,563.0,1,3.6,2.98,3.48,5.55,8.57,-3.67,6.4
4284,S36,3,24,incongruent,house,531.8,1,3.1,3.0,3.45,4.58,7.2,-3.87,3.87
4285,S36,3,25,incongruent,face,535.6,1,4.9,3.21,3.61,6.13,8.77,-3.98,4.94
4286,S36,3,26,congruent,face,444.1,1,3.5,3.12,3.43,4.49,9.21,-4.48,8.47
4287,S36,3,27,incongruent,house,478.1,1,3.2,3.31,3.74,5.79,9.66,-2.44,5.08
4288,S36,3,28,congruent,face,526.3,1,3.9,3.28,3.55,4.01,10.44,-2.41,8.17
4289,S36,3,29,congruent,house,539.4,1,4.6,2.87,3.25,5.04,11.12,-2.26,9.21
4290,S36,3,30,congruent,house,515.4,1,4.0,3.19,3.47,4.28,9.78,-2.7,5.31
4291,S36,4,1,congruent,house,499.3,1,3.7,2.97,3.28,5.5,10.34,-3.48,7.31
4292,S36,4,2,incongruent,face,588.0,1,4.4,3.29,3.9,4.35,11.49,-3.36,10.07
4293,S36,4,3,incongruent,house,589.0,1,4.4,3.19,3.7,5.23,8.58,-2.25,5.68
4294,S36,4,4,congruent,house,462.0,1,3.4,3.09,3.28,4.49,11.08,-3.3,6.49
4295,S36,4,5,congruent,face,533.9,1,3.7,3.02,3.29,3.29,8.22,-3.05,8.09
4296,S36,4,6,incongruent,face,615.5,1,3.9,3.34,3.85,5.99,8.58,-4.16,6.04
4297,S36,4,7,congruent,house,523.4,1,3.8,3.3,3.46,4.74,8.89,-3.55,6.73
4298,S36,4,8,incongruent,house,480.2,1,4.1,2.86,3.32,4.45,9.15,-3.95,9.27
4299,S36,4,9,congruent,house,483.8,1,3.9,3.16,3.47,4.66,10.41,-2.87,8.28
4300,S36,4,10,incongruent,house,533.9,1,4.4,3.55,3.98,6.99,9.3,-1.55,6.45
4301,S36,4,11,congruent,house,504.6,1,4.1,3.31,3.66,5.49,10.51,-4.21,7.35
4302,S36,4,12,congruent,face,515.4,1,4.9,3.06,3.54,4.26,9.08,-5.39,5.62
4303,S36,4,13,congruent,face,548.2,1,4.2,3.3,3.42,5.74,10.66,-3.49,9.48
4304,S36,4,14,congruent,house,517.0,1,4.1,3.29,3.68,4.99,9.69,-2.12,5.46
4305,S36,4,15,congruent,house,533.6,1,4.3,3.14,3.56,3.83,11.67,-1.39,8.98
4306,S36,4,16,congruent,house,542.2,1,3.7,3.13,3.34,4.34,8.68,-2.05,10.09
4307,S36,4,17,incongruent,house,543.2,1,4.7,3.08,3.61,5.75,7.22,-2.53,4.82
4308,S36,4,18,congruent,house,513.4,1,4.2,3.01,3.47,3.95,10.48,-1.92,8.19
4309,S36,4,19,congruent,face,547.7,1,4.1,2.8,3.09,5.64,8.33,-4.51,8.04
4310,S36,4,20,congruent,face,496.0,1,5.0,2.76,2.94,4.51,10.71,-3.86,9.45
4311,S36,4,21,congruent,face,391.7,1,5.0,3.05,3.15,4.43,10.87,-3.78,10.54
4312,S36,4,22,incongruent,house,678.1,1,3.6,2.8,3.32,4.53,10.54,-1.9,6.81
4313,S36,4,23,congruent,house,558.7,1,4.7,3.5,3.76,5.5,10.35,-2.0,6.09
4314,S36,4,24,incongruent,face,543.0,1,3.9,3.28,3.73,5.12,6.96,-6.11,6.07
4315,S36,4,25,congruent,house,537.9,1,5.0,3.12,3.41,4.99,10.37,-2.0,8.27
4316,S36,4,26,congruent,face,488.2,1,2.5,3.18,3.3,4.72,8.28,-2.97,7.99
4317,S36,4,27,incongruent,face,533.0,0,3.4,2.97,3.34,5.04,8.47,-5.38,5.76
4318,S36,4,28,congruent,face,505.7,1,4.4,3.11,3.42,4.67,9.17,-3.62,3.96
4319,S36,4,29,incongruent,face,575.2,1,4.5,3.28,3.62,5.46,7.06,-3.82,5.75
4320,S36,4,30,incongruent,face,492.8,1,3.3,2.73,3.19,5.98,9.07,-5.73,6.21
4321,S37,1,1,congruent,house,646.8,1,3.8,3.0,3.31,5.33,10.81,-3.26,7.86
4322,S37,1,2,incongruent,face,663.9,1,3.3,2.76,3.24,6.13,8.51,-4.88,5.16
4323,S37,1,3,congruent,house,527.5,1,4.0,3.21,3.59,4.87,11.75,-0.69,6.81
4324,S37,1,4,congruent,house,621.4,1,4.4,3.42,3.58,4.78,11.79,-2.31,7.38
4325,S37,1,5,incongruent,house,729.0,1,3.6,3.21,3.66,4.88,10.16,-1.6,4.36
4326,S37,1,6,incongruent,house,644.1,0,2.1,3.42,3.91,5.96,8.31,-2.12,6.33
4327,S37,1,7,congruent,house,621.6,1,4.7,2.95,3.37,5.24,9.87,-1.94,4.65
4328,S37,1,8,incongruent,house,648.8,1,3.8,3.11,3.65,5.8,9.41,-2.13,3.64
4329,S37,1,9,congruent,house,502.9,1,3.4,2.99,3.2,4.58,10.25,-2.46,5.11
4330,S37,1,10,incongruent,house,700.2,1,4.2,3.29,3.81,6.67,8.85,-2.01,6.42
4331,S37,1,11,incongruent,face,642.8,0,2.6,3.14,3.55,5.72,8.34,-3.26,4.51
4332,S37,1,12,congruent,face,634.0,1,5.0,3.58,3.92,4.38,9.91,-5.72,4.98
4333,S37,1,13,congruent,face,578.0,1,3.1,3.25,3.55,6.15,8.76,-4.58,4.27
4334,S37,1,14,incongruent,house,668.1,1,3.7,3.22,3.75,5.31,6.53,-2.93,5.02
4335,S37,1,15,incongruent,house,712.6,1,3.9,2.77,3.28,5.19,9.14,-3.19,3.05
4336,S37,1,16,congruent,face,610.3,1,3.3,2.98,3.27,4.06,9.6,-4.77,7.85
4337,S37,1,17,incongruent,house,687.5,1,3.5,3.32,3.76,5.73,7.75,-2.82,6.65
4338,S37,1,18,incongruent,face,719.2,1,4.7,2.93,3.42,5.79,9.62,-4.85,6.37
4339,S37,1,19,congruent,house,590.1,1,4.0,3.18,3.48,4.0,7.44,-1.95,8.12
